Area of residence,Area of workplace,potential_demand
E02001085,E02001082,45
E02001085,E02001083,19
E02001085,E02001084,30
E02001085,E02001085,79
E02001085,E02001086,18
E02001085,E02001087,22
E02001085,E02001089,66
E02001085,E02001259,4
E02001085,E02006902,46
E02001085,E02006912,33
E02001085,E02006913,4
E02001085,E02006914,15
E02001085,E02006917,18
E02001086,E02001050,3
E02001086,E02001059,3
E02001086,E02001062,44
E02001086,E02001063,22
E02001086,E02001064,7
E02001086,E02001066,28
E02001086,E02001069,7
E02001086,E02001070,10
E02001086,E02001073,19
E02001086,E02001074,7
E02001086,E02001076,8
E02001086,E02001077,19
E02001086,E02001081,20
E02001086,E02001082,31
E02001086,E02001083,49
E02001086,E02001084,7
E02001086,E02001086,54
E02001086,E02001087,27
E02001086,E02001089,32
E02001086,E02001259,9
E02001086,E02001262,8
E02001086,E02006902,51
E02001086,E02006912,51
E02001086,E02006913,4
E02001086,E02006914,21
E02001086,E02006915,3
E02001086,E02006917,37
E02001087,E02001050,2
E02001087,E02001057,4
E02001087,E02001059,5
E02001087,E02001061,4
E02001087,E02001062,91
E02001087,E02001063,52
E02001087,E02001064,9
E02001087,E02001066,64
E02001087,E02001069,8
E02001087,E02001070,25
E02001087,E02001073,10
E02001087,E02001074,11
E02001087,E02001075,4
E02001087,E02001076,23
E02001087,E02001078,9
E02001087,E02001082,94
E02001087,E02001083,62
E02001087,E02001084,15
E02001087,E02001085,7
E02001087,E02001086,24
E02001087,E02001087,125
E02001087,E02001089,93
E02001087,E02001259,12
E02001087,E02001262,12
E02001087,E02006902,101
E02001087,E02006912,62
E02001087,E02006913,2
E02001087,E02006914,44
E02001087,E02006917,51
E02001089,E02001050,2
E02001089,E02001057,3
E02001089,E02001059,3
E02001089,E02001061,3
E02001089,E02001062,36
E02001089,E02001063,21
E02001089,E02001064,9
E02001089,E02001066,31
E02001089,E02001069,9
E02001089,E02001070,12
E02001089,E02001073,7
E02001089,E02001074,5
E02001089,E02001075,6
E02001089,E02001076,12
E02001089,E02001077,7
E02001089,E02001078,6
E02001089,E02001080,6
E02001089,E02001082,51
E02001089,E02001083,30
E02001089,E02001084,15
E02001089,E02001085,13
E02001089,E02001086,15
E02001089,E02001087,82
E02001089,E02001089,149
E02001089,E02001259,10
E02001089,E02001262,5
E02001089,E02006902,43
E02001089,E02006912,28
E02001089,E02006913,4
E02001089,E02006914,19
E02001089,E02006915,2
E02001089,E02006917,26
E02001187,E02001059,11
E02001187,E02001061,10
E02001187,E02001062,12
E02001187,E02001063,6
E02001187,E02001064,18
E02001187,E02001065,9
E02001187,E02001066,18
E02001187,E02001067,6
E02001187,E02001070,4
E02001187,E02001071,15
E02001187,E02001075,7
E02001187,E02001078,6
E02001187,E02001082,6
E02001187,E02001083,4
E02001187,E02001089,4
E02001187,E02001187,64
E02001187,E02001188,55
E02001187,E02001189,97
E02001187,E02001247,5
E02001187,E02001259,3
E02001187,E02006902,21
E02001187,E02006912,20
E02001187,E02006914,7
E02001187,E02006917,12
E02001188,E02001059,16
E02001188,E02001061,11
E02001188,E02001062,22
E02001188,E02001063,14
E02001188,E02001064,17
E02001188,E02001066,15
E02001188,E02001067,7
E02001188,E02001070,10
E02001188,E02001071,10
E02001188,E02001073,3
E02001188,E02001075,20
E02001188,E02001078,6
E02001188,E02001082,7
E02001188,E02001089,10
E02001188,E02001187,38
E02001188,E02001188,70
E02001188,E02001189,96
E02001188,E02001259,3
E02001188,E02001262,3
E02001188,E02006902,28
E02001188,E02006912,20
E02001188,E02006913,2
E02001188,E02006914,10
E02001188,E02006917,14
E02001189,E02001055,5
E02001189,E02001059,11
E02001189,E02001061,9
E02001189,E02001062,19
E02001189,E02001063,7
E02001189,E02001064,8
E02001189,E02001066,16
E02001189,E02001067,5
E02001189,E02001070,6
E02001189,E02001073,5
E02001189,E02001075,10
E02001189,E02001076,7
E02001189,E02001078,6
E02001189,E02001082,16
E02001189,E02001083,5
E02001189,E02001085,6
E02001189,E02001087,5
E02001189,E02001089,15
E02001189,E02001187,7
E02001189,E02001188,58
E02001189,E02001189,151
E02001189,E02001259,5
E02001189,E02006902,20
E02001189,E02006912,20
E02001189,E02006913,1
E02001189,E02006914,9
E02001189,E02006917,8
E02001242,E02001055,12
E02001242,E02001056,11
E02001242,E02001057,4
E02001242,E02001059,39
E02001242,E02001061,26
E02001242,E02001062,14
E02001242,E02001063,2
E02001242,E02001064,10
E02001242,E02001066,12
E02001242,E02001242,51
E02001242,E02001247,26
E02001242,E02001259,3
E02001242,E02006902,36
E02001242,E02006912,24
E02001242,E02006913,2
E02001242,E02006914,6
E02001242,E02006917,13
E02001247,E02001055,4
E02001247,E02001057,4
E02001247,E02001059,20
E02001247,E02001061,20
E02001247,E02001062,7
E02001247,E02001063,4
E02001247,E02001064,9
E02001247,E02001066,8
E02001247,E02001242,31
E02001247,E02001247,142
E02001247,E02001259,2
E02001247,E02006902,23
E02001247,E02006912,17
E02001247,E02006914,5
E02001247,E02006917,9
E02001259,E02001057,6
E02001259,E02001059,5
E02001259,E02001062,58
E02001259,E02001063,76
E02001259,E02001064,9
E02001259,E02001066,50
E02001259,E02001068,23
E02001259,E02001069,13
E02001259,E02001070,13
E02001259,E02001072,23
E02001259,E02001073,38
E02001259,E02001074,10
E02001259,E02001077,15
E02001259,E02001081,8
E02001259,E02001082,9
E02001259,E02001083,7
E02001259,E02001084,4
E02001259,E02001086,7
E02001259,E02001089,8
E02001259,E02001259,170
E02001259,E02001262,62
E02001259,E02006902,139
E02001259,E02006912,66
E02001259,E02006913,14
E02001259,E02006914,53
E02001259,E02006915,13
E02001259,E02006916,NA
E02001259,E02006917,63
E02001262,E02001059,4
E02001262,E02001062,51
E02001262,E02001063,37
E02001262,E02001064,8
E02001262,E02001066,26
E02001262,E02001068,12
E02001262,E02001069,9
E02001262,E02001070,10
E02001262,E02001071,5
E02001262,E02001072,21
E02001262,E02001073,61
E02001262,E02001074,8
E02001262,E02001077,19
E02001262,E02001079,6
E02001262,E02001082,4
E02001262,E02001083,6
E02001262,E02001086,6
E02001262,E02001089,5
E02001262,E02001259,75
E02001262,E02001262,88
E02001262,E02006902,71
E02001262,E02006912,57
E02001262,E02006913,7
E02001262,E02006914,26
E02001262,E02006915,9
E02001262,E02006917,31
E02006902,E02001050,10
E02006902,E02001055,12
E02006902,E02001057,22
E02006902,E02001059,12
E02006902,E02001062,107
E02006902,E02001063,38
E02006902,E02001064,5
E02006902,E02001066,23
E02006902,E02001070,8
E02006902,E02001083,4
E02006902,E02001089,6
E02006902,E02001259,9
E02006902,E02001262,7
E02006902,E02006902,745
E02006902,E02006912,358
E02006902,E02006913,37
E02006902,E02006914,99
E02006902,E02006915,11
E02006902,E02006917,179
E02006912,E02001050,7
E02006912,E02001057,31
E02006912,E02001059,6
E02006912,E02001062,242
E02006912,E02001063,64
E02006912,E02001064,7
E02006912,E02001066,40
E02006912,E02001069,7
E02006912,E02001070,10
E02006912,E02001082,7
E02006912,E02001083,5
E02006912,E02001089,7
E02006912,E02001259,15
E02006912,E02001262,6
E02006912,E02006902,700
E02006912,E02006912,624
E02006912,E02006913,17
E02006912,E02006914,172
E02006912,E02006915,8
E02006912,E02006917,222
E02006913,E02001050,25
E02006913,E02001052,32
E02006913,E02001055,6
E02006913,E02001059,9
E02006913,E02001062,33
E02006913,E02001063,13
E02006913,E02001064,4
E02006913,E02001066,19
E02006913,E02001070,7
E02006913,E02001262,6
E02006913,E02006902,397
E02006913,E02006912,191
E02006913,E02006913,152
E02006913,E02006914,56
E02006913,E02006915,73
E02006913,E02006917,107
E02006914,E02001055,10
E02006914,E02001062,128
E02006914,E02001063,80
E02006914,E02001066,20
E02006914,E02001080,6
E02006914,E02001082,6
E02006914,E02001089,9
E02006914,E02001259,11
E02006914,E02001262,8
E02006914,E02006902,338
E02006914,E02006912,202
E02006914,E02006913,10
E02006914,E02006914,146
E02006914,E02006915,9
E02006914,E02006917,164
E02006915,E02001042,4
E02006915,E02001046,5
E02006915,E02001050,22
E02006915,E02001052,66
E02006915,E02001055,5
E02006915,E02001057,9
E02006915,E02001059,9
E02006915,E02001062,28
E02006915,E02001063,10
E02006915,E02001066,15
E02006915,E02001259,6
E02006915,E02001262,10
E02006915,E02006902,247
E02006915,E02006912,152
E02006915,E02006913,76
E02006915,E02006914,32
E02006915,E02006915,148
E02006915,E02006917,72
E02006916,E02001057,NA
E02006916,E02001059,NA
E02006916,E02001062,NA
E02006916,E02001063,NA
E02006916,E02001064,NA
E02006916,E02001066,NA
E02006916,E02001068,NA
E02006916,E02001073,NA
E02006916,E02001082,NA
E02006916,E02001089,NA
E02006916,E02001259,NA
E02006916,E02001262,NA
E02006916,E02006902,NA
E02006916,E02006912,NA
E02006916,E02006913,NA
E02006916,E02006914,NA
E02006916,E02006915,NA
E02006916,E02006916,60
E02006916,E02006917,NA
E02006917,E02001050,4
E02006917,E02001057,10
E02006917,E02001062,120
E02006917,E02001063,42
E02006917,E02001066,36
E02006917,E02001082,4
E02006917,E02001089,4
E02006917,E02001262,11
E02006917,E02006902,586
E02006917,E02006912,262
E02006917,E02006913,16
E02006917,E02006914,124
E02006917,E02006915,7
E02006917,E02006916,NA
E02006917,E02006917,424
